Dates,Prec,ETP,Debit
28/09/1978,3.1038,3.29437367152423,0.533263789281523
29/09/1978,7.9591,3.01063700858504,0.502469694600417
30/09/1978,5.7528,2.59747284743935,0.566686637660548
01/10/1978,10.4068,2.9551895307377,0.728167925964108
02/10/1978,10.0376,3.19410846661776,1.23213980646515
03/10/1978,3.4689,3.46137751732022,1.12849132872604
04/10/1978,4.9331,3.48563130293041,0.941473453137224
05/10/1978,1.2514,3.20326348394156,0.848340047492338
06/10/1978,1.1396,4.09875162132084,0.77248140723815
07/10/1978,0.4237,2.89828997571021,0.685732191391476
08/10/1978,1.6033,2.51677348837256,0.600860607641153
09/10/1978,1.4681,2.58887288160622,0.533263789281523
10/10/1978,5.7613,3.04950874485075,0.48219061471101
11/10/1978,0.0,3.57056565862149,0.47242666421836
12/10/1978,0.1056,3.29469399154186,0.467920192470294
13/10/1978,1.317,3.70801579207182,0.459658370575732
14/10/1978,1.4256,3.20361689385027,0.440130383636637
15/10/1978,0.9415,2.97091136407107,0.40482984585873
16/10/1978,0.0161,3.18704920355231,0.340575312337006
17/10/1978,3.3804,3.11720971111208,0.312297314574097
18/10/1978,2.4945,3.24300086963922,0.295773642133712
19/10/1978,1.5057,2.71024404652417,0.286535413729381
20/10/1978,2.4434,3.39228270296007,0.314588069281564
21/10/1978,3.2289,3.40549750439823,0.291267170385643
22/10/1978,5.4296,3.99908104259521,0.252999879919359
23/10/1978,0.0316,3.33953580725938,0.224346335681294
24/10/1978,0.9393,4.26487958431244,0.211127400594113
25/10/1978,0.1325,4.25652868300676,0.199861264200841
26/10/1978,3.0783,2.94781171530485,0.188144472037382
27/10/1978,24.2131,3.2511710645631,0.176878335644111
28/10/1978,10.3172,3.17079538386315,0.169780672008451
29/10/1978,23.1878,3.17831328511238,0.204067284443152
30/10/1978,0.5352,3.89407772012055,0.793135990625814
31/10/1978,2.9881,3.83954852353781,0.837073911099066
01/11/1978,0.2825,3.19169115740806,0.679348001593264
02/11/1978,0.3512,4.04711500369012,0.587341221048212
03/11/1978,0.7239,2.95133687742054,0.478810796714044
04/11/1978,0.507,2.94073876459152,0.405580910157778
05/11/1978,0.0,4.31734213605523,0.383799701670279
06/11/1978,1.9285,4.42076968029141,0.327168611175063
07/11/1978,0.0,4.07865660078824,0.278611562174012
08/11/1978,0.0,3.7441471721977,0.245789530852702
09/11/1978,2.0505,3.60747012030333,0.213793716102368
10/11/1978,0.0141,3.98835325241089,0.19178719405541
11/11/1978,0.0,3.17827826086432,0.183825795015342
12/11/1978,0.0,3.60220344085246,0.169968438083212
13/11/1978,0.0,3.60475103463978,0.158514535615179
14/11/1978,0.0,3.22302736993879,0.143042378979597
15/11/1978,0.0,3.13905315008014,0.118407096071899
16/11/1978,0.0,3.77746591903269,0.100756812857313
17/11/1978,0.0,3.50929582957178,0.0905046304585119
18/11/1978,0.0,3.28769678343087,0.0827309974932052
19/11/1978,0.0,3.6732477741316,0.0803651048394406
20/11/1978,0.0,3.21986336447299,0.0746569273477739
21/11/1978,0.0,3.97018202673644,0.0696998284807848
22/11/1978,0.0,7.24766833893955,0.061250226185831
23/11/1978,0.0,5.49854744039476,0.0523124277988082
24/11/1978,0.0,2.83529727999121,0.0453649755903942
25/11/1978,0.0,4.02687731944025,0.0395065866714815
26/11/1978,0.0,4.11299696937203,0.0366149432781327
27/11/1978,0.0,3.6053124293685,0.035769981616074
28/11/1978,0.0,3.62649609241635,0.0353944458851433
29/11/1978,0.0,4.08234540000558,0.0321084894371058
30/11/1978,0.0,2.96824037842453,0.0319207197809362
01/12/1978,0.0,3.82053784653544,0.0299754330909521
02/12/1978,0.0,4.03335755690932,0.0237865697204375
03/12/1978,0.0,3.08345653116703,0.0185515714758051
04/12/1978,0.0,3.86819232534617,0.0167978095486012
05/12/1978,0.0,3.93144863191992,0.0147210851737209
06/12/1978,0.0,3.98307926114649,0.0140413616328153
07/12/1978,0.0,3.04223049152642,0.011709271206012
08/12/1978,0.0,3.19625938963145,0.0090204196859795
09/12/1978,0.0,3.4603523183614,0.0076459512823733
10/12/1978,0.0,3.95782933011651,0.0069436953110992
11/12/1978,0.0,3.06131970044225,0.0063278130593363
12/12/1978,0.0,3.64254801440984,0.0060536705790076
13/12/1978,0.0,3.76152882911265,0.0057269525770445
14/12/1978,0.0,3.89224496949464,0.0049383233339351
15/12/1978,0.0,3.24771899264306,0.0047130003732782
16/12/1978,0.0,3.43007109034806,0.0045289867190715
17/12/1978,0.0,4.40647768974304,0.0042398224692718
18/12/1978,0.0,3.12494415976107,0.0040407874932701
19/12/1978,0.0,3.43161738105118,0.0039393924519639
20/12/1978,0.0,3.86889033298939,0.0034549485566112
21/12/1978,0.0,3.7424407787621,0.0033723301675487
22/12/1978,0.0493,3.77432274911553,0.0033573086219157
23/12/1978,0.0,3.52732179686427,0.0032371364806898
24/12/1978,0.0,3.72472920361906,0.0031169643394638
25/12/1978,0.0,2.97533233836293,0.0030869214720358
26/12/1978,0.0,3.55091259162873,0.0029817708764428
27/12/1978,0.3079,4.05501578003168,0.0029517277851768
28/12/1978,1.4323,4.20935543999076,0.0028315556439509
29/12/1978,1.658,3.72709956299514,0.0026813404114589
30/12/1978,0.4257,3.74540143180639,0.0024785501050084
31/12/1978,0.0,4.13795402087271,0.0024485070137424
01/01/1979,0.0,3.26903037726879,0.0021030121356975
02/01/1979,0.0,3.72502592485398,0.0020729690444315
03/01/1979,0.0,2.5793422171846,0.0018776893988786
04/01/1979,0.0,2.53201054036617,0.0016824097533256
05/01/1979,0.0,3.33478665538132,0.0015697483849161
06/01/1979,0.0416,3.84255850408226,0.0014833746654049
07/01/1979,0.0,3.32244711462408,0.0014495762436902
08/01/1979,0.0,3.03897191025317,0.0012843395774842
09/01/1979,0.0,3.41787511017174,0.0011266136840947
10/01/1979,3.1956,4.04915651865304,0.00109281526238
11/01/1979,1.1603,4.15557278878987,0.001032729191767
12/01/1979,0.0,3.31823674868792,0.0010214630885017
13/01/1979,0.0,4.10890233889222,0.0010101968733175
14/01/1979,0.0,4.38999246992171,0.0009538662450723
15/01/1979,0.0,3.6523925177753,0.000942600029888
16/01/1979,0.0,3.86671364028007,0.000942600029888
17/01/1979,0.0,4.47784949094057,0.0009313339266228
18/01/1979,0.0,3.50515179801732,0.0008599817527445
19/01/1979,0.0,3.68320769164711,0.0007961402957233
20/01/1979,0.0,4.10880090110004,0.0007811188060498
21/01/1979,0.0,3.54627970978618,0.0007285435082533
22/01/1979,0.0,4.33094638958573,0.0007210327354368
23/01/1979,0.0,4.09562611021101,0.0007135219626203
24/01/1979,0.0,3.97673711273819,0.0006571912784156
25/01/1979,0.0,4.06728133559227,0.0006421697887421
26/01/1979,0.0,4.04337047785521,0.0005858391045373
27/01/1979,0.0,4.05505157075822,0.0005783283317208
28/01/1979,0.0,4.45568056963384,0.0005783283317208
29/01/1979,0.0,3.32569623645395,0.0005708175589043
30/01/1979,0.0,4.23151481337845,0.0005257530339243
31/01/1979,0.0,4.42434031888843,0.0005032207714343
01/02/1979,0.0,4.07104294747114,0.0004130916655149
02/02/1979,0.0,4.21654438786209,0.0003980701478616
03/02/1979,0.0,5.19938653148711,0.0003905594030249
04/02/1979,0.0,4.5059709995985,0.0003530055949019
05/02/1979,0.0,4.54350802116096,0.0003379841052284
06/02/1979,0.0,4.67629292048514,0.0002966749386769
07/02/1979,0.0,4.45921491645277,0.0002891641658604
08/02/1979,0.0,3.94936774857342,0.0002816534210236
09/02/1979,0.0,4.48383017256856,0.0002478549993089
10/02/1979,0.0,4.69516980089247,0.0002328334816557
11/02/1979,0.0,4.9531828109175,0.000202790460339
12/02/1979,0.1117,4.66410948894918,0.0001877689426858
13/02/1979,0.0,4.9117456804961,0.0001502151485527
14/02/1979,0.0,5.22192903980613,0.0001089059820012
15/02/1979,0.0,5.35557357035577,7.51e-05
16/02/1979,0.0,3.93272562045604,4.13e-05
17/02/1979,0.0,4.19702053815126,3.76e-05
18/02/1979,0.0,4.18709749914706,3e-05
19/02/1979,0.0,4.71183538064361,3e-05
20/02/1979,0.0,4.50834698788822,3e-05
21/02/1979,0.0,5.31449604034424,3e-05
22/02/1979,0.0,4.07185213826597,2.63e-05
23/02/1979,0.0,4.81844625994563,2.25e-05
24/02/1979,0.0,5.53441694006324,2.25e-05
25/02/1979,0.0,4.63221275433898,2.25e-05
26/02/1979,0.0,4.56904095225036,1.5e-05
27/02/1979,0.0,4.75481768883765,1.5e-05
28/02/1979,0.0,3.93052065465599,1.13e-05
01/03/1979,0.0,4.75990346074104,1.13e-05
02/03/1979,0.0,4.71152509003878,7.51e-06
03/03/1979,0.0,4.21952875517309,7.51e-06
04/03/1979,0.1433,4.6858431994915,3.76e-06
05/03/1979,0.0,5.03208995051682,3.76e-06
06/03/1979,0.0,4.20957337133586,3.76e-06
07/03/1979,0.0,5.0815685801208,3.76e-06
08/03/1979,0.0,5.23750154860318,0.0
09/03/1979,0.9163,5.43913515098393,0.0
10/03/1979,0.0,5.17995578050613,0.0
11/03/1979,0.0,4.78421778045595,0.0
12/03/1979,0.0,5.05183739960194,0.0
13/03/1979,0.0,5.74108256027102,0.0
14/03/1979,0.0,5.20198952965438,0.0
15/03/1979,0.0,5.22309130989015,0.0
16/03/1979,0.0,5.43929204903543,0.0
17/03/1979,0.8495,5.40424557961524,0.0
18/03/1979,1.5677,5.02328681945801,0.0
19/03/1979,2.0365,5.3348243702203,0.0
20/03/1979,1.2821,4.2227147705853,0.0
21/03/1979,4.8758,6.14734795875847,0.0
22/03/1979,7.1757,4.09991849958897,0.0
23/03/1979,3.3108,4.86512559838593,0.0
24/03/1979,1.5058,5.39184960909188,0.0
25/03/1979,7.537,3.40983231924474,0.0
26/03/1979,0.0162,3.90748826786876,0.0
27/03/1979,0.0,3.23744125850499,0.0
28/03/1979,0.0,4.03303305059671,0.0
29/03/1979,0.0,5.3611047398299,0.0
30/03/1979,0.0,5.44029784016311,0.0
31/03/1979,2.9325,5.4166542198509,0.0
01/04/1979,9.9998,4.78416155092418,0.0
02/04/1979,28.5506,2.91071306075901,0.0
03/04/1979,0.1488,4.13904124312103,0.0
04/04/1979,0.0,4.39206211455166,0.0
05/04/1979,0.0,4.07826406881213,0.0
06/04/1979,0.0,4.29894441738725,0.0
07/04/1979,0.0,4.62285365909338,0.0
08/04/1979,0.0,5.08614014089108,0.0
09/04/1979,0.0,4.93914928101003,0.0
10/04/1979,0.0,5.59594473987818,0.0
11/04/1979,0.0,5.12916882522404,0.0
12/04/1979,0.0,5.34842051006854,0.0
13/04/1979,0.0,5.23887640051544,0.0
14/04/1979,0.0,5.25397817976773,0.0
15/04/1979,0.3667,5.64645016007125,0.0
16/04/1979,0.0,5.53897474147379,0.0
17/04/1979,2.8456,4.81745904870331,0.0
18/04/1979,0.258,3.6153165884316,0.0
19/04/1979,3.1291,5.25138253904879,0.0
20/04/1979,2.4513,4.48960115946829,0.0
21/04/1979,0.5067,3.84338791016489,0.0
22/04/1979,3.6247,5.20817338116467,0.0
23/04/1979,7.7675,4.49579996988177,0.0
24/04/1979,0.0,4.58175969868898,0.0
25/04/1979,7.1876,3.88453888427466,0.0
26/04/1979,2.6433,3.13808671291918,0.0
27/04/1979,5.5378,3.99997587036341,0.0
28/04/1979,6.2092,3.49403525609523,0.0
29/04/1979,0.0,5.1171592399478,0.0
30/04/1979,0.72,3.78639751952142,0.0
01/05/1979,2.0244,3.2571363132447,0.0
02/05/1979,6.0753,4.8944351170212,0.0
03/05/1979,5.2766,4.76910266652703,0.0
04/05/1979,3.5824,5.18562505953014,0.0
05/05/1979,5.0866,3.94612405449152,0.0
06/05/1979,0.8071,3.50394846871495,0.0
07/05/1979,3.9029,2.86013998650014,0.0
08/05/1979,6.1133,4.36015510186553,0.0
09/05/1979,14.1644,3.61412512045354,0.0
10/05/1979,0.5629,4.2767038885504,0.0
11/05/1979,6.5411,2.75963196996599,0.0
12/05/1979,2.7814,4.41432639211416,0.0
13/05/1979,4.5305,4.33358561061323,0.0
14/05/1979,5.6948,4.48026772029698,0.0
15/05/1979,3.8539,3.92340144235641,0.0
16/05/1979,7.1581,4.33434671536088,0.0
17/05/1979,24.232,2.15907360799611,0.0
18/05/1979,5.6427,3.10853524599224,0.0
19/05/1979,0.0,4.40520674176514,0.0
20/05/1979,9.2323,4.59283905103803,0.0
21/05/1979,0.1861,3.83395144436508,0.0
22/05/1979,2.4087,4.14381964690983,0.0
23/05/1979,0.0,4.8094238601625,0.0
24/05/1979,0.7424,4.83499412611127,0.0
25/05/1979,2.5116,4.82257059961557,0.0
26/05/1979,2.6003,4.06349390558898,0.0
27/05/1979,22.2596,4.13189822994173,0.0
28/05/1979,1.9336,4.06309529021382,3.76e-06
29/05/1979,13.9939,3.53287824802101,7.51e-06
30/05/1979,3.885,3.95473879110068,7.51e-06
31/05/1979,0.3734,3.43313598725945,1.13e-05
01/06/1979,4.3061,4.07470949180424,1.13e-05
02/06/1979,12.7785,3.73992081545293,1.5e-05
03/06/1979,2.8649,4.11190255172551,1.5e-05
04/06/1979,1.1937,4.15390670485795,1.5e-05
05/06/1979,9.6633,3.41368750017136,1.5e-05
06/06/1979,8.1349,2.17784811276942,1.88e-05
07/06/1979,4.9651,3.41991039272398,1.88e-05
08/06/1979,1.7818,3.24745124578476,2.25e-05
09/06/1979,5.4173,3.55742438230664,2.25e-05
10/06/1979,10.8955,3.69967257976532,2.25e-05
11/06/1979,4.4205,2.31379187945277,2.63e-05
12/06/1979,7.0367,3.20588012598455,3.76e-05
13/06/1979,2.6677,2.85588363278657,9.76e-05
14/06/1979,0.0,3.27246830612421,0.0001239274996544
15/06/1979,2.9293,3.87820316571742,0.000225322722829
16/06/1979,7.5822,3.42706362530589,0.0003454948500651
17/06/1979,0.5736,3.71670065820217,0.0010477507374
18/06/1979,0.9885,2.98304370976985,0.0014645976774041
19/06/1979,4.0573,2.5442520994693,0.0011266136840947
20/06/1979,11.1237,3.01062327064574,0.0018100925554491
21/06/1979,0.2672,4.12282796017826,0.0024485070137424
22/06/1979,6.8522,2.80626829247922,0.017623992096198
23/06/1979,14.4148,3.13962886482477,0.155322469367339
24/06/1979,1.7435,3.08509591966867,0.0421729021797373
25/06/1979,0.3843,3.71816691756248,0.0144469417980401
26/06/1979,5.5095,4.10824804194272,0.0071953058087354
27/06/1979,2.0675,4.03510539792478,0.0060273830420284
28/06/1979,1.7709,2.46073184721172,0.0051336027556501
29/06/1979,1.71,3.76836036518216,0.0048819922580139
30/06/1979,8.0926,2.45212205220014,0.0050998045577734
01/07/1979,8.8956,4.01686003990471,0.0086786808098974
02/07/1979,0.0,4.35285170935094,0.0064029210113393
03/07/1979,2.3051,4.05351529084146,0.0063278130593363
04/07/1979,7.6672,3.67352952994406,0.0063278130593363
05/07/1979,22.7468,2.76218538731337,0.0109694614825744
06/07/1979,13.6982,1.9615827598609,0.518617834891281
07/07/1979,7.6974,2.74015568010509,0.251272409110542
08/07/1979,8.2223,2.43929860275239,0.133541275205474
09/07/1979,5.3564,2.91394914966077,0.0873501116953704
10/07/1979,4.3213,3.95462810341269,0.0787127361628388
11/07/1979,5.8927,2.08107703644782,0.0731172226137184
12/07/1979,2.5601,4.06496538035572,0.0684981084115532
13/07/1979,2.0314,3.03080716729164,0.0822052395908037
14/07/1979,10.5336,3.20778812468052,0.125542314355074
15/07/1979,5.2365,3.81817573681474,0.152055293824467
16/07/1979,4.4333,3.33823284786195,0.143605691529514
17/07/1979,19.7861,2.93699164781719,0.135569168868781
18/07/1979,9.273,2.84389169607311,0.162683008372791
19/07/1979,13.1423,2.55136158782989,0.305462497656963
20/07/1979,3.0396,3.11760160792619,0.20481836306783
21/07/1979,10.4493,3.73942845966667,0.184163779680165
22/07/1979,11.3906,3.45492122042924,0.17060685992816
23/07/1979,22.774,2.97007918637246,0.201062984270073
24/07/1979,6.9768,2.21191309019923,0.333928275820267
25/07/1979,5.4004,3.05821777973324,0.630152573724162
26/07/1979,12.6861,3.47673822473735,0.771730342939105
27/07/1979,10.4386,2.67152662947774,1.06502544996495
28/07/1979,8.8091,3.23444192297757,1.23251536726594
29/07/1979,0.9966,3.65708547830582,1.262558397648
30/07/1979,1.2863,3.526666210033,1.19984352588343
31/07/1979,19.9664,2.82491964846849,1.49539188310894
01/08/1979,3.4513,2.75260991510004,1.58101447385578
02/08/1979,7.6699,3.33021376561373,1.64710916361732
03/08/1979,20.0283,2.70051857084036,2.14469673971508
04/08/1979,4.5043,3.13411952275783,1.76239922394543
05/08/1979,4.8013,3.55305430945009,2.0196426715918
06/08/1979,0.9142,3.88300784863532,1.66588605760611
07/08/1979,4.0042,3.03120333980769,1.48412574671567
08/08/1979,9.7385,3.5647134790197,1.35456517819305
09/08/1979,0.91,4.26090996898711,1.17280475269755
10/08/1979,22.0419,3.38166384957731,1.14839479051212
11/08/1979,0.0712,3.69865956995636,1.41202242795671
12/08/1979,0.5207,3.12795765977353,1.81610120951639
13/08/1979,4.9378,3.71323531027883,1.51229108769885
14/08/1979,2.9938,2.61997998412699,1.20960753367861
15/08/1979,11.4315,2.44188106339425,1.03648454818099
16/08/1979,2.4953,3.73266820516437,1.08492891175104
17/08/1979,1.9136,3.12385110929608,1.11910288173165
18/08/1979,6.072,2.90365924593061,1.12736476092874
19/08/1979,11.496,3.49133256170899,1.22538005586615
20/08/1979,7.4399,3.12327112071216,1.47248404952161
21/08/1979,23.5472,2.06701543089002,1.62795670882775
22/08/1979,13.7246,2.10306364484131,1.84802192929733
23/08/1979,2.9308,2.423663421534,2.80677020512779
24/08/1979,6.5988,3.30446250736713,3.17141739470596
25/08/1979,15.711,3.21824081614614,3.18831659929587
26/08/1979,9.3658,4.2336825504899,2.8018880293226
27/08/1979,4.7807,3.07740956079215,2.79813265052484
28/08/1979,13.193,2.57079777028412,2.91192081146499
29/08/1979,16.9626,2.91218738816679,2.88938853867844
30/08/1979,6.8624,2.88963141944259,3.675389275207
31/08/1979,3.9265,3.5678284978494,3.74674147236439
01/09/1979,15.2432,2.36910465359688,3.16353119091472
02/09/1979,6.9134,2.40303716808558,3.02345537839027
03/09/1979,9.0861,3.37493366841227,3.00956066020667
04/09/1979,25.1879,3.78868245426565,3.25290916045932
05/09/1979,6.9519,3.44824488088489,3.73359764657224
06/09/1979,0.4004,3.59038477856666,3.89808319207198
07/09/1979,10.4975,3.09787621162832,3.43654704614356
08/09/1979,5.4863,3.5244782846421,3.47072113072923
09/09/1979,13.7875,3.06364268623292,3.42115008475681
10/09/1979,1.1553,2.02710449229926,3.36744821379091
11/09/1979,0.3582,3.6421133717522,3.2224904546714
12/09/1979,3.4469,4.04131105542183,3.09593437255509
13/09/1979,0.293,2.97348586656153,2.81615865212218
14/09/1979,1.2547,3.63219622336328,2.28740113402986
15/09/1979,11.4867,3.53230530768633,1.8765628310813
16/09/1979,23.2499,3.98746020998806,2.23745464186171
17/09/1979,0.0,3.18542479909956,2.16384930910973
18/09/1979,2.0148,3.11998423282057,2.33960099100274
19/09/1979,10.4343,2.70624219346792,2.17286208069826
20/09/1979,6.785,4.02070765756071,1.84727080769575
21/09/1979,5.6048,3.70393964927644,1.83788236070136
22/09/1979,15.7501,2.93803142849356,2.17323775610412
23/09/1979,10.2178,2.7211947934702,1.99861264200841
24/09/1979,15.1688,3.34350370615721,2.02565141519429
25/09/1979,6.5279,3.3487161565572,2.25022302145814
26/09/1979,2.5227,3.82377423625439,2.28702568783414
27/09/1979,0.0,3.7798174014315,2.33659673380656
28/09/1979,1.7276,3.64839794114232,2.42409701395228
29/09/1979,23.5516,3.9299025805667,2.67983821839549
30/09/1979,31.3455,2.80297712422907,3.14926056811514
01/10/1979,8.8912,3.54232603032142,3.62131172883524
02/10/1979,8.7821,3.54956541955471,3.66938053160451
03/10/1979,0.858,3.93633325118572,3.22211500847568
04/10/1979,0.0,3.44737079832703,2.92844434064904
05/10/1979,0.2832,3.83420670311898,2.71213461358228
06/10/1979,1.9773,3.35781020671129,2.27989037643434
07/10/1979,4.8078,4.1954434607178,1.96143430022656
08/10/1979,19.7963,4.29433576576412,1.84989961869621
09/10/1979,1.8291,4.22667141444981,2.19539435348481
10/10/1979,0.0,3.67795549985021,2.15784056550724
11/10/1979,1.066,4.25133562088013,1.98096231581693
12/10/1979,2.2114,3.85214680247009,1.7909401257294
13/10/1979,18.8246,3.70970626268536,1.55773107946766
14/10/1979,4.7802,3.3663680749014,1.49989826890321
15/10/1979,0.0,4.18946731463075,1.95354809643532
16/10/1979,0.0,3.69940668251365,2.15408518670948
17/10/1979,0.0,4.09757196158171,2.02827999698461
18/10/1979,0.0,4.0583483222872,1.80295738372424
19/10/1979,0.0485,3.18772414512932,1.48675444311106
20/10/1979,0.0,4.00232931226492,1.37033770038059
21/10/1979,0.0,4.0098377559334,1.27645323043666
22/10/1979,0.0,3.56668879557401,1.01958534359108
23/10/1979,0.0,3.99077863339335,0.918565676852423
24/10/1979,0.5957,3.10407393891364,0.897159971863182
25/10/1979,2.7908,3.62099412921816,0.861859434085279
26/10/1979,9.6839,3.23554793838412,0.801022309022115
27/10/1979,0.1685,3.05077491141856,0.739058558859121
28/10/1979,0.0,3.41984051186591,0.7146485966737
29/10/1979,4.9879,3.29869889747351,0.725163668767927
30/10/1979,10.1946,3.55691792909056,0.802899998420994
31/10/1979,6.784,3.18462414201349,1.19458601848758
01/11/1979,0.0,2.01955653633922,0.938093635140253
02/11/1979,0.0,3.06340468209237,0.608746926037454
03/11/1979,1.2938,4.47432477027178,0.507351698498009
04/11/1979,1.5438,3.84236181434244,0.455527459628452
05/11/1979,5.7092,3.36654456704855,0.425484429246395
06/11/1979,0.1263,4.41455470584333,0.399196777662094
07/11/1979,0.0,3.67240289319307,0.39281261651515
08/11/1979,0.0,3.21811105683446,0.387930641268823
09/11/1979,0.0,4.06443121284246,0.370092591979479
10/11/1979,0.8102,3.82918760925531,0.335693308439415
11/11/1979,0.0933,4.29780889488757,0.293182421594854
12/11/1979,0.0,3.76892685517669,0.245376436892848
13/11/1979,0.0,3.34541320148855,0.213605950027607
14/11/1979,0.0,3.78790293261409,0.191261443315825
15/11/1979,0.0,3.92431578040123,0.173949144766063
16/11/1979,0.0,4.08413022011518,0.162307476223269
17/11/1979,0.0,3.37529188673943,0.149313854695548
18/11/1979,0.0,4.23335719667375,0.13106272577198
19/11/1979,0.0,3.83775969129056,0.12099830944794
20/11/1979,0.0,4.04767746664584,0.113149560024785
21/11/1979,0.0,3.25080850627273,0.110445689869014
22/11/1979,0.0,3.78668902534992,0.104699957729832
23/11/1979,0.0,3.63176981825382,0.100493937487521
24/11/1979,0.0,3.46042781788856,0.0924198745049059
25/11/1979,0.0,2.92333180364221,0.0683103423367921
26/11/1979,0.0,3.35993377212435,0.0594852007294991
27/11/1979,0.0,3.41802674345672,0.0554293919144342
28/11/1979,0.0,4.09168308414519,0.0544529925674795
29/11/1979,0.0,4.00770787708461,0.0542652229113098
30/11/1979,0.0,3.8371118074283,0.0514486888129919
01/12/1979,0.0,3.13108557742089,0.0476933100152347
02/12/1979,0.0,3.41219063755125,0.0460033902725258
03/12/1979,0.0,3.87350010033697,0.0403703220758899
04/12/1979,0.0,3.51890135742724,0.0390559380641113
05/12/1979,0.0,4.05118479952216,0.0366149432781327
06/12/1979,0.0,3.97293984983116,0.0347372538792541
07/12/1979,0.0,4.24408661015332,0.0318869220307355
08/12/1979,0.0,3.8621237790212,0.0290553657152706
09/12/1979,0.0,3.64641412999481,0.0271814314230027
10/12/1979,0.0,5.29517527855933,0.0184013564671511
11/12/1979,0.0,4.01447265967727,0.0166588598597794
12/12/1979,0.0,3.97354113962501,0.0149989827606603
13/12/1979,0.0,3.12708366010338,0.0143342805415497
14/12/1979,0.0,4.09529080986977,0.0114952149082153
15/12/1979,0.0,3.25768438540399,0.0080665536647452
16/12/1979,0.0,2.81850166246295,0.0074056069999214
17/12/1979,0.0,3.38843272533268,0.0063015255223571
18/12/1979,0.0,3.64169056620449,0.0050622508056099
19/12/1979,0.0,3.70719115063548,0.0047956185385027
20/12/1979,0.0,3.49598500598222,0.0042886424366195
21/12/1979,0.0,3.59049296658486,0.0042060242713951
22/12/1979,0.3235,3.08202247321606,0.0042060242713951
23/12/1979,0.0,3.84452354814857,0.0042060242713951
24/12/1979,0.0,5.16790257953107,0.0041834918410266
25/12/1979,0.0,3.88242044113576,0.0040407874932701
26/12/1979,0.0,2.93160995189101,0.0040182555105776
27/12/1979,0.0,3.55274062231183,0.0039957230802091
28/12/1979,0.0,3.41426822915673,0.0038530187324526
29/12/1979,0.0,3.37903860397637,0.0038304863020841
30/12/1979,0.0,4.36577191017568,0.0038079543193917
